mapping_id,asset_id_a,asset_id_b,symbol_a,symbol_b,name_a,name_b,asset_type_a,asset_type_b,exchange_a,exchange_b,underlying_group,relation_type,strategy_type,market_relation,tradable_check,direction_supported,mapping_confidence,data_source_1,data_source_2,source_status,notes
ETF_INDEX_ETF_SSE_513950_INDEX_SSE_DIVIDEND,ETF_SSE_513950,INDEX_SSE_DIVIDEND,513950,000015,恒生红利ETF富国,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515080_INDEX_SSE_DIVIDEND,ETF_SSE_515080,INDEX_SSE_DIVIDEND,515080,000015,中证红利ETF招商,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515100_INDEX_SSE_DIVIDEND,ETF_SSE_515100,INDEX_SSE_DIVIDEND,515100,000015,红利低波100ETF景顺,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515130_INDEX_CSI300,ETF_SSE_515130,INDEX_CSI300,515130,000300,沪深300ETF博时,沪深300,ETF,INDEX,SSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515180_INDEX_SSE_DIVIDEND,ETF_SSE_515180,INDEX_SSE_DIVIDEND,515180,000015,红利ETF易方达,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515190_INDEX_CSI500,ETF_SSE_515190,INDEX_CSI500,515190,000905,中证500ETF中银证券,中证500,ETF,INDEX,SSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515300_INDEX_CSI300,ETF_SSE_515300,INDEX_CSI300,515300,000300,300红利低波ETF嘉实,沪深300,ETF,INDEX,SSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515310_INDEX_CSI300,ETF_SSE_515310,INDEX_CSI300,515310,000300,沪深300ETF汇添富,沪深300,ETF,INDEX,SSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515320_INDEX_SSE50,ETF_SSE_515320,INDEX_SSE50,515320,000016,电子50ETF华安,上证50,ETF,INDEX,SSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515330_INDEX_CSI300,ETF_SSE_515330,INDEX_CSI300,515330,000300,沪深300ETF天弘,沪深300,ETF,INDEX,SSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515350_INDEX_CSI300,ETF_SSE_515350,INDEX_CSI300,515350,000300,沪深300ETF民生加银,沪深300,ETF,INDEX,SSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515360_INDEX_CSI300,ETF_SSE_515360,INDEX_CSI300,515360,000300,沪深300ETF方正富邦,沪深300,ETF,INDEX,SSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515380_INDEX_CSI300,ETF_SSE_515380,INDEX_CSI300,515380,000300,沪深300ETF泰康,沪深300,ETF,INDEX,SSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515390_INDEX_CSI300,ETF_SSE_515390,INDEX_CSI300,515390,000300,沪深300ETF华安,沪深300,ETF,INDEX,SSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515450_INDEX_SSE50,ETF_SSE_515450,INDEX_SSE50,515450,000016,红利低波50ETF南方,上证50,ETF,INDEX,SSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515460_INDEX_SSE_DIVIDEND,ETF_SSE_515460,INDEX_SSE_DIVIDEND,515460,000015,红利质量ETF南方,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515510_INDEX_CSI500,ETF_SSE_515510,INDEX_CSI500,515510,000905,500成长ETF(退市),中证500,ETF,INDEX,SSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515530_INDEX_CSI500,ETF_SSE_515530,INDEX_CSI500,515530,000905,中证500ETF泰康,中证500,ETF,INDEX,SSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515550_INDEX_CSI500,ETF_SSE_515550,INDEX_CSI500,515550,000905,中证500ETF国联,中证500,ETF,INDEX,SSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515570_INDEX_SSE_DIVIDEND,ETF_SSE_515570,INDEX_SSE_DIVIDEND,515570,000015,山证红利ETF(退市),红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515590_INDEX_CSI500,ETF_SSE_515590,INDEX_CSI500,515590,000905,500等权ETF前海开源,中证500,ETF,INDEX,SSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515650_INDEX_SSE50,ETF_SSE_515650,INDEX_SSE50,515650,000016,消费50ETF富国,上证50,ETF,INDEX,SSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515660_INDEX_CSI300,ETF_SSE_515660,INDEX_CSI300,515660,000300,沪深300ETF国联安,沪深300,ETF,INDEX,SSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515750_INDEX_SSE50,ETF_SSE_515750,INDEX_SSE50,515750,000016,科技50ETF富国,上证50,ETF,INDEX,SSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515890_INDEX_SSE_DIVIDEND,ETF_SSE_515890,INDEX_SSE_DIVIDEND,515890,000015,红利ETF博时,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515930_INDEX_CSI300,ETF_SSE_515930,INDEX_CSI300,515930,000300,永赢沪深300ETF(退市),沪深300,ETF,INDEX,SSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_515950_INDEX_SSE50,ETF_SSE_515950,INDEX_SSE50,515950,000016,医药50ETF富国,上证50,ETF,INDEX,SSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_516300_INDEX_CSI1000,ETF_SSE_516300,INDEX_CSI1000,516300,000852,中证1000ETF华泰柏瑞,中证1000,ETF,INDEX,SSE,SSE,CSI1000,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_516350_INDEX_CHIP,ETF_SSE_516350,INDEX_CHIP,516350,000685,芯片ETF易方达,科创芯片,ETF,INDEX,SSE,SSE,CHIP,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_516640_INDEX_CHIP,ETF_SSE_516640,INDEX_CHIP,516640,000685,芯片ETF富国,科创芯片,ETF,INDEX,SSE,SSE,CHIP,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_516830_INDEX_CSI300,ETF_SSE_516830,INDEX_CSI300,516830,000300,沪深300ESGETF富国,沪深300,ETF,INDEX,SSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_516920_INDEX_CHIP,ETF_SSE_516920,INDEX_CHIP,516920,000685,芯片ETF汇添富,科创芯片,ETF,INDEX,SSE,SSE,CHIP,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_517800_INDEX_SSE50,ETF_SSE_517800,INDEX_SSE50,517800,000016,人工智能50ETF方正富邦,上证50,ETF,INDEX,SSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_517950_INDEX_SSE50,ETF_SSE_517950,INDEX_SSE50,517950,000016,沪深港科技50ETF交银,上证50,ETF,INDEX,SSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_520550_INDEX_SSE_DIVIDEND,ETF_SSE_520550,INDEX_SSE_DIVIDEND,520550,000015,港股红利低波ETF招商,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_520610_INDEX_SSE_DIVIDEND,ETF_SSE_520610,INDEX_SSE_DIVIDEND,520610,000015,港股红利低波ETF银华,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_520660_INDEX_SSE_DIVIDEND,ETF_SSE_520660,INDEX_SSE_DIVIDEND,520660,000015,港股通央企红利ETF南方,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_520810_INDEX_SSE_DIVIDEND,ETF_SSE_520810,INDEX_SSE_DIVIDEND,520810,000015,港股通红利ETF易方达,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_520890_INDEX_SSE_DIVIDEND,ETF_SSE_520890,INDEX_SSE_DIVIDEND,520890,000015,港股通红利低波ETF华泰柏瑞,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_520900_INDEX_SSE_DIVIDEND,ETF_SSE_520900,INDEX_SSE_DIVIDEND,520900,000015,港股通红利ETF广发,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_520950_INDEX_SSE50,ETF_SSE_520950,INDEX_SSE50,520950,000016,港股通50ETF摩根,上证50,ETF,INDEX,SSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_520990_INDEX_SSE_DIVIDEND,ETF_SSE_520990,INDEX_SSE_DIVIDEND,520990,000015,港股央企红利ETF景顺,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_530000_INDEX_SSE50,ETF_SSE_530000,INDEX_SSE50,530000,000016,上证50ETF天弘,上证50,ETF,INDEX,SSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_530050_INDEX_SSE50,ETF_SSE_530050,INDEX_SSE50,530050,000016,上证50ETF东财,上证50,ETF,INDEX,SSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_530880_INDEX_SSE_DIVIDEND,ETF_SSE_530880,INDEX_SSE_DIVIDEND,530880,000015,红利国企ETF银河,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_560010_INDEX_CSI1000,ETF_SSE_560010,INDEX_CSI1000,560010,000852,中证1000ETF广发,中证1000,ETF,INDEX,SSE,SSE,CSI1000,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_560020_INDEX_SSE_DIVIDEND,ETF_SSE_560020,INDEX_SSE_DIVIDEND,560020,000015,红利ETF汇添富,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_560050_INDEX_SSE50,ETF_SSE_560050,INDEX_SSE50,560050,000016,中国A50ETF汇添富,上证50,ETF,INDEX,SSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_560070_INDEX_SSE_DIVIDEND,ETF_SSE_560070,INDEX_SSE_DIVIDEND,560070,000015,央企红利ETF汇添富,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_560100_INDEX_CSI500,ETF_SSE_560100,INDEX_CSI500,560100,000905,中证500增强ETF南方,中证500,ETF,INDEX,SSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_560110_INDEX_CSI1000,ETF_SSE_560110,INDEX_CSI1000,560110,000852,中证1000ETF汇添富,中证1000,ETF,INDEX,SSE,SSE,CSI1000,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_560120_INDEX_CSI500,ETF_SSE_560120,INDEX_CSI500,560120,000905,中证500现金流ETF华夏,中证500,ETF,INDEX,SSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_560150_INDEX_SSE_DIVIDEND,ETF_SSE_560150,INDEX_SSE_DIVIDEND,560150,000015,红利低波ETF泰康,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_560180_INDEX_CSI300,ETF_SSE_560180,INDEX_CSI300,560180,000300,沪深300ESGETF南方,沪深300,ETF,INDEX,SSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_560330_INDEX_CSI300,ETF_SSE_560330,INDEX_CSI300,560330,000300,沪深300价值ETF申万菱信,沪深300,ETF,INDEX,SSE,SSE,CSI300,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_560350_INDEX_SSE50,ETF_SSE_560350,INDEX_SSE50,560350,000016,中证A50ETF摩根,上证50,ETF,INDEX,SSE,SSE,SSE50,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_560370_INDEX_SSE_DIVIDEND,ETF_SSE_560370,INDEX_SSE_DIVIDEND,560370,000015,红利质量ETF易方达,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_560500_INDEX_CSI500,ETF_SSE_560500,INDEX_CSI500,560500,000905,500质量成长ETF鹏扬,中证500,ETF,INDEX,SSE,SSE,CSI500,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
ETF_INDEX_ETF_SSE_560520_INDEX_SSE_DIVIDEND,ETF_SSE_560520,INDEX_SSE_DIVIDEND,560520,000015,红利低波100ETF大成,红利指数,ETF,INDEX,SSE,SSE,SSE_DIVIDEND,ETF_INDEX,ETF_PREMIUM_DISCOUNT_ARBITRAGE,CN_DOMESTIC,Y,CHECK,HIGH,Stage4,Stage1/Stage2,MAPPING_CANDIDATE_NEED_REVIEW,根据 underlying_group 自动生成映射候选，后续按套利场景复核。
